0VeZZD26dOsSbQVG__2017-05-15T13:46:59.759Z__2017-05-15T13:47:01.237Z__max_sagittal_angle	53.11980956746044
0VeZZD26dOsSbQVG__2017-05-15T13:47:01.277Z__2017-05-15T13:47:02.236Z__max_sagittal_angle	55.75290038515376
0VeZZD26dOsSbQVG__2017-05-15T13:55:33.867Z__2017-05-15T13:55:34.507Z__max_sagittal_angle	52.795058412271445
0VeZZD26dOsSbQVG__2017-05-15T14:01:29.599Z__2017-05-15T14:01:29.998Z__max_sagittal_angle	49.18272631618226
0VeZZD26dOsSbQVG__2017-05-15T14:02:47.531Z__2017-05-15T14:02:49.489Z__max_sagittal_angle	63.63861896363543
0VeZZD26dOsSbQVG__2017-05-15T14:06:05.721Z__2017-05-15T14:06:06.918Z__max_sagittal_angle	56.508396601586
0VeZZD26dOsSbQVG__2017-05-15T14:06:06.959Z__2017-05-15T14:06:07.919Z__max_sagittal_angle	57.88710169672619
0VeZZD26dOsSbQVG__2017-05-15T14:06:07.959Z__2017-05-15T14:06:08.838Z__max_sagittal_angle	70.38498332557141
0VeZZD26dOsSbQVG__2017-05-15T14:06:08.917Z__2017-05-15T14:06:09.716Z__max_sagittal_angle	73.85726917922833
0VeZZD26dOsSbQVG__2017-05-15T14:06:09.797Z__2017-05-15T14:06:10.596Z__max_sagittal_angle	67.64981249303207
0VeZZD26dOsSbQVG__2017-05-15T14:06:10.676Z__2017-05-15T14:06:11.556Z__max_sagittal_angle	58.05006157867098
0VeZZD26dOsSbQVG__2017-05-15T14:06:11.636Z__2017-05-15T14:06:12.434Z__max_sagittal_angle	65.92939450337792
0VeZZD26dOsSbQVG__2017-05-15T14:06:12.515Z__2017-05-15T14:06:13.393Z__max_sagittal_angle	58.783334823257405
0VeZZD26dOsSbQVG__2017-05-15T14:06:13.474Z__2017-05-15T14:06:14.392Z__max_sagittal_angle	63.38958784618834
0VeZZD26dOsSbQVG__2017-05-15T14:06:14.432Z__2017-05-15T14:06:15.312Z__max_sagittal_angle	68.97897760217911
0VeZZD26dOsSbQVG__2017-05-15T14:06:15.352Z__2017-05-15T14:06:16.271Z__max_sagittal_angle	60.84461578391123
0VeZZD26dOsSbQVG__2017-05-15T14:06:16.312Z__2017-05-15T14:06:17.271Z__max_sagittal_angle	58.04354266687308
0VeZZD26dOsSbQVG__2017-05-15T14:06:17.311Z__2017-05-15T14:06:18.149Z__max_sagittal_angle	69.42362024003288
0VeZZD26dOsSbQVG__2017-05-15T14:06:18.229Z__2017-05-15T14:06:19.229Z__max_sagittal_angle	67.97665990220263
0VeZZD26dOsSbQVG__2017-05-15T14:06:19.269Z__2017-05-15T14:06:20.307Z__max_sagittal_angle	74.11924590567487
0VeZZD26dOsSbQVG__2017-05-15T14:06:20.388Z__2017-05-15T14:06:21.466Z__max_sagittal_angle	60.3824688906675
0VeZZD26dOsSbQVG__2017-05-15T14:06:21.547Z__2017-05-15T14:06:22.946Z__max_sagittal_angle	56.130388919769565
0VeZZD26dOsSbQVG__2017-05-15T14:06:29.021Z__2017-05-15T14:06:29.9Z__max_sagittal_angle	51.45150974276648
0VeZZD26dOsSbQVG__2017-05-15T14:06:30.099Z__2017-05-15T14:06:31.018Z__max_sagittal_angle	52.189177456572246
0VeZZD26dOsSbQVG__2017-05-15T14:06:36.534Z__2017-05-15T14:06:37.373Z__max_sagittal_angle	58.957171659855696
